Administrative,Administrative_Duration,Informational_Duration,ProductRelated,ProductRelated_Duration,PageValues,Region,VisitorType
4,48.8,0,11,344.8,0,1,Returning_Visitor
15,304.5833333,0,33,761.2233333,0,1,Returning_Visitor
1,18.2,0,17,225.68,0,1,Returning_Visitor
0,0,0,2,34.2,0,1,Returning_Visitor
0,0,0,3,35.4,0,1,Returning_Visitor
1,0,0,3,178.5,8.04958574,2,Returning_Visitor
3,81.4,0,18,240.3,0,1,Returning_Visitor
0,0,0,10,421.6,0,1,Returning_Visitor
1,11.1,0,48,830.3142529,0,1,Returning_Visitor
2,53.85,0,2,161.2,0,3,Returning_Visitor
1,29.2,0,0,0,0,4,Returning_Visitor
0,0,0,3,27.2,0,4,Returning_Visitor
5,419,0,14,362.1029825,3.164088313,3,Returning_Visitor
0,0,0,14,422.1333333,0,4,Returning_Visitor
2,61.48,0,40,797.0033333,10.20777685,3,Returning_Visitor
4,228.72,0,4,154.9,0,1,New_Visitor
3,80.6,0,37,936.4166667,0,4,Returning_Visitor
11,201.84,0,48,2074.401905,7.248757745,3,Returning_Visitor
1,129.36,0,6,341.36,11.27546478,3,Returning_Visitor
1,32.2,0,32,396.4714286,0,2,Returning_Visitor
3,55.33333333,0,4,420,0,4,Returning_Visitor
9,103.9333333,0,16,172.1333333,0,1,Returning_Visitor
0,0,0,2,19.2,0,3,Returning_Visitor
0,0,0,11,199.5,0,1,Returning_Visitor
11,361.6,112.6,12,147.7333333,0,1,Returning_Visitor
7,61.08,0,39,1324.85,0,1,Returning_Visitor
0,0,0,14,1049.05,0,1,Returning_Visitor
10,168.9066667,18.4,36,853.8502721,5.6479944,3,Returning_Visitor
2,42.4,0,5,163.2,20.71678117,3,Returning_Visitor
5,34.44242424,0,103,1843.759347,0,1,Returning_Visitor
1,7,15,17,2269.9,0,3,Returning_Visitor
0,0,0,37,856.2,0,2,Returning_Visitor
2,56.4,0,72,2101.467925,0,2,Returning_Visitor
1,28.2,0,35,942.6879221,8.435206908,1,Returning_Visitor
2,58.4,0,24,589.8,1.696968944,1,Returning_Visitor
0,0,0,7,159.2,0,3,Returning_Visitor
3,40.55,0,10,151.0818182,0,1,New_Visitor
1,23.2,0,3,397.8,0,1,Returning_Visitor
0,0,0,2,31.2,0,1,Returning_Visitor
0,0,0,18,481.4,0,3,Returning_Visitor
2,241.6,0,28,920.7,0,3,Returning_Visitor
4,65.4,0,23,1954.4,15.13596148,3,Returning_Visitor
4,12,0,28,580.65,0,1,Returning_Visitor
0,0,0,13,323.3,0,1,Returning_Visitor
4,60.2,0,8,132.8,0,1,Returning_Visitor
7,56.3,0,11,353.9,10.02470626,2,Returning_Visitor
0,0,0,6,66.9,0,1,New_Visitor
0,0,0,20,1413.768571,0,3,Returning_Visitor
9,179.3785714,0,8,131.9785714,0,1,New_Visitor
2,24.2,0,8,530,0,1,Returning_Visitor
2,20.2,0,7,114.5333333,0,1,Returning_Visitor
0,0,0,22,657.42,0,3,Returning_Visitor
3,356.6,0,39,589.2510658,0,4,Returning_Visitor
2,24,0,37,1391.105556,0,2,Returning_Visitor
0,0,0,4,67.6,0,1,Returning_Visitor
1,0,6,9,195.1666667,0,3,Returning_Visitor
1,15.1,0,9,248.05,0,4,New_Visitor
0,0,0,37,1530.006667,0,2,Returning_Visitor
2,34.2,0,5,63.4,0,2,New_Visitor
4,143.0666667,6.5,74,1294.405,0,3,Returning_Visitor
4,65.68,42.4,12,285.68,0,4,Returning_Visitor
2,115.2,0,7,211.1,0,2,New_Visitor
1,0,69,15,352.875,0,3,Returning_Visitor
7,140.9,18.2,20,318.7666667,0,3,New_Visitor
3,66.33333333,0,12,368.68,21.24191985,1,Returning_Visitor
2,12.1,0,4,38.3,0,1,Returning_Visitor
1,64.4,0,22,2364.65,0,1,Returning_Visitor
0,0,0,14,276.35,0,1,Returning_Visitor
2,24.2,0,3,52.4,0,3,New_Visitor
0,0,0,12,274.75,0,1,Returning_Visitor
1,8,0,47,1459.576667,0,3,Returning_Visitor
0,0,0,6,351.4,0,1,Returning_Visitor
0,0,0,3,60.4,0,1,Returning_Visitor
4,123.4,0,38,585.37,0,3,Returning_Visitor
1,10,0,23,271.5785714,0,4,Returning_Visitor
6,432.2,0,30,363.677619,12.1958841,3,Returning_Visitor
0,0,0,13,261.8,0,1,Returning_Visitor
0,0,0,3,54.4,0,4,Returning_Visitor
4,275.1,43.4,31,1108.653333,0,1,Returning_Visitor
0,0,0,8,232,0,1,Returning_Visitor
1,54.4,0,1,101.2727273,0,4,Returning_Visitor
3,16,0,24,1004.383333,0,4,Returning_Visitor
1,0,0,11,113.8,0,1,Returning_Visitor
0,0,0,9,249.41,0,1,Returning_Visitor
3,23.2,0,24,809.4333333,0,1,Returning_Visitor
1,22.2,44.4,37,400.8,0,1,Returning_Visitor
3,82.95714286,0,28,951.4412698,0,1,Returning_Visitor
1,2,0,5,86.6,0,3,Returning_Visitor
0,0,0,27,1010.633333,0,1,Returning_Visitor
3,60.4,0,4,25.8,0,3,New_Visitor
2,89.33333333,0,22,502.5083333,0,2,Returning_Visitor
7,98.46666667,0,13,257.9333333,0,3,Returning_Visitor
3,82.6,0,33,598.7611111,0,2,Returning_Visitor
2,109.8,0,32,897.3619048,0,4,Returning_Visitor
2,20.2,0,14,1261.316667,0,1,Returning_Visitor
3,86.1,28.4,2,5,0,1,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,7,431.5333333,0,1,Returning_Visitor
1,73.6,31.2,52,1761.156667,0,1,Returning_Visitor
0,0,0,1,0,0,1,New_Visitor
2,28.2,0,12,271,0,4,Returning_Visitor
2,24.13333333,0,19,263.7128571,0,1,Returning_Visitor
3,23,0,3,1225.2,10.99901844,1,Returning_Visitor
3,80.6,112.8,10,390.2,0,3,Returning_Visitor
0,0,0,8,272.9,0,1,New_Visitor
0,0,0,4,18.2,0,1,Returning_Visitor
4,117.8,0,12,267.8,0,3,Returning_Visitor
2,126,6,47,1101.803333,4.406578162,1,Returning_Visitor
0,0,0,19,401.9,0,2,Returning_Visitor
7,114.2,0,26,360.1816667,0,1,Returning_Visitor
0,0,0,19,923.22,0,1,Returning_Visitor
2,191.4,0,7,789.5333333,0,3,Returning_Visitor
14,484.4615789,14,33,898.4915789,0,1,Returning_Visitor
4,149.95,0,1,57.4,0,1,Returning_Visitor
3,79.6,0,28,627.6542857,0,2,Returning_Visitor
0,0,0,2,16.2,0,1,New_Visitor
5,69.6,53,6,92.7,0,1,New_Visitor
3,202.1333333,0,23,721.1833333,0,1,New_Visitor
0,0,0,3,132.4,0,1,Returning_Visitor
0,0,27.6,11,1167.187143,0,2,Returning_Visitor
13,243.65,0,20,234.0166667,0,1,Returning_Visitor
10,170.15,0,11,71.35,0,1,New_Visitor
0,0,0,83,1543.423333,10.15253138,4,Returning_Visitor
1,134,0,21,1429.616667,0,2,New_Visitor
2,67.5,100.2,17,1770.8,0,2,Returning_Visitor
1,30.2,0,20,293.0333333,9.775216594,1,Returning_Visitor
3,49.2,0,17,300.7666667,0,3,Returning_Visitor
10,706.5566667,0,53,1572.816667,0,1,Returning_Visitor
0,0,5,5,122.4,0,2,Returning_Visitor
0,0,0,18,426.0666667,0,1,Returning_Visitor
0,0,0,16,161.15,0,3,Returning_Visitor
2,88.6,0,59,458.61,0,1,Returning_Visitor
7,155,0,20,252.9833333,0,1,Returning_Visitor
1,85.1,0,8,194.2285714,0,1,Returning_Visitor
0,0,0,22,1076.65,10.7869918,2,Returning_Visitor
2,24.2,0,46,1376.3,6.012671082,3,Returning_Visitor
1,31.2,0,31,824.86,0,1,New_Visitor
2,91.9,0,6,273.8,0,1,New_Visitor
2,99.2,0,7,106.9666667,0,1,Returning_Visitor
6,175.1,0,3,27.6,0,3,New_Visitor
0,0,0,13,338.2,0,4,Returning_Visitor
0,0,0,21,987.77,0,3,Returning_Visitor
4,70.5,0,3,51.3,0,4,New_Visitor
6,128.5,0,32,796.7066667,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
4,11,0,44,2149.190195,0,1,Returning_Visitor
0,0,0,51,507.5,12.01221257,1,Returning_Visitor
5,173.9666667,0,17,930.3666667,0,3,Returning_Visitor
5,174.3,0,39,794.7131148,0,1,Returning_Visitor
2,21.2,0,7,897.8,0,1,Returning_Visitor
5,115.8,0,60,1516.73,0,4,Returning_Visitor
0,0,0,7,245.4,3.27121463,3,Returning_Visitor
4,54.4,0,68,2889.946154,0,4,Returning_Visitor
2,217.8666667,0,15,614.6409524,0,2,Returning_Visitor
0,0,0,2,150.6,0,3,Returning_Visitor
1,160.2,0,13,381.6166667,0,3,New_Visitor
0,0,0,11,169.1666667,0,1,Returning_Visitor
1,169.2,0,24,1433.163333,0,3,Returning_Visitor
8,125.7333333,0,7,81.66666667,0,1,Returning_Visitor
1,22.2,0,9,348.54,16.1722885,3,Returning_Visitor
0,0,0,19,447.7166667,0,1,Returning_Visitor
3,86.6,0,41,1678.4,0,1,Returning_Visitor
10,154.0229167,0,50,1388.052366,18.19675574,3,Returning_Visitor
0,0,0,18,535.3995238,0,1,Returning_Visitor
0,0,0,18,650.1333333,0,3,Returning_Visitor
9,162.625,0,37,841.3583333,0,1,Returning_Visitor
2,4,0,2,44.4,0,3,New_Visitor
5,43,0,36,725.3333333,0,3,Returning_Visitor
0,0,0,5,0,0,3,Returning_Visitor
0,0,0,23,297.3,10.95661974,3,Returning_Visitor
0,0,39.4,6,169.9666667,0,3,Returning_Visitor
0,0,0,42,2084.479524,0,1,Returning_Visitor
2,287.5,12.5,9,979,0,4,Returning_Visitor
0,0,0,28,803.5833333,0,3,Returning_Visitor
1,3,0,9,133.3666667,4.760328465,4,Returning_Visitor
3,35.2,0,44,1535.666667,17.21022568,1,Returning_Visitor
6,159.7,72.6,44,531.72,0,2,New_Visitor
9,215.5,12,12,245.6,0,4,New_Visitor
0,0,0,24,950.0166667,0,1,Returning_Visitor
1,28.2,37.3,7,70.46666667,0,1,Returning_Visitor
8,217.4,67.4,24,428.3,0,4,New_Visitor
2,22.2,0,10,163.9,0,1,Returning_Visitor
0,0,0,4,44.4,0,1,Returning_Visitor
1,81.6,0,10,107.2,0,3,Returning_Visitor
2,31.1,31.2,18,792.7333333,8.611221424,3,Returning_Visitor
0,0,0,28,1555.601212,0,2,Returning_Visitor
2,23.2,0,11,119.2,0,2,New_Visitor
0,0,0,26,2021.4,0,1,Returning_Visitor
3,47.2,0,2,12,0,4,New_Visitor
0,0,0,8,65.4,0,1,Returning_Visitor
0,0,0,31,493.58,0,3,Returning_Visitor
10,515.6133333,85.14,50,1558.62,12.12586885,4,Returning_Visitor
0,0,0,30,469.1,0,4,Returning_Visitor
2,20.2,0,16,357.4,0,2,New_Visitor
1,19.2,0,42,2197,0,1,Returning_Visitor
7,168.7,0,34,1062.704762,0,3,New_Visitor
0,0,0,16,566.4866667,18.30205576,2,Returning_Visitor
5,178.92,6,33,1017.576667,0,1,Returning_Visitor
0,0,0,16,690.3133333,0,1,Returning_Visitor
2,26.2,0,4,487.6,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
7,46.3,0,2,9,0,1,New_Visitor
0,0,0,3,24,0,3,Returning_Visitor
5,209.2,0,18,447.1666667,0,1,Returning_Visitor
0,0,0,22,1190.941667,0,2,New_Visitor
2,55.4,96.8,26,600.5733333,2.812474051,1,Returning_Visitor
0,0,0,28,527.8333333,0,2,Returning_Visitor
2,33.2,0,1,7,0,3,New_Visitor
8,308.5859649,0,67,1784.755219,0.384720286,1,Returning_Visitor
2,36.2,0,22,1805.083333,3.586636448,1,Returning_Visitor
0,0,0,20,616.5,0,1,New_Visitor
0,0,0,15,598.6,0,1,Returning_Visitor
0,0,0,29,453.9,0,1,Returning_Visitor
3,94.6,0,1,4,0,1,New_Visitor
0,0,0,15,269.4,0,3,Returning_Visitor
9,177.2,0,34,817.4333333,0,3,Returning_Visitor
0,0,0,40,589.5,0,1,Returning_Visitor
4,94.86666667,0,22,812.1357143,18.08644865,2,Returning_Visitor
2,33.4,0,35,1795.925,0,1,Returning_Visitor
2,143.8,94.8,23,890.1952381,0,2,New_Visitor
2,16.2,0,4,60.6,0,1,Returning_Visitor
0,0,0,13,748.2333333,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
5,57.4,0,21,423.5,0,1,Returning_Visitor
1,27.2,0,9,396,0,1,Returning_Visitor
4,80.6,0,39,639.4933333,0,1,Returning_Visitor
0,0,0,65,934.8704274,0,3,Returning_Visitor
3,240.8,4,13,279.8333333,0,2,Returning_Visitor
0,0,105.8,44,868.1636364,9.550627398,4,Returning_Visitor
1,52.4,0,16,176.1,0,1,Returning_Visitor
1,8,0,22,699.2671429,10.79250883,1,Returning_Visitor
3,5,0,16,246.3933333,0,1,Returning_Visitor
3,106.6,0,11,203.98,0,1,New_Visitor
0,0,0,1,0,0,4,Returning_Visitor
1,5,0,6,119.6,0,1,New_Visitor
10,141.6333333,0,13,386.3,0,1,Returning_Visitor
1,26.2,0,92,2451.346667,0,3,Returning_Visitor
2,46.4,0,8,349,0,1,Returning_Visitor
0,0,13.1,62,1918.966667,0,1,Returning_Visitor
0,0,11.4,43,763.6614286,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,4,72.4,0,3,Returning_Visitor
3,103.6,0,39,1003.38,0,1,Returning_Visitor
0,0,0,4,90.8,0,3,Returning_Visitor
6,141,0,47,830.3411669,0,4,Returning_Visitor
4,176.9133333,40.8,72,1548.194444,1.891943485,3,Returning_Visitor
3,26.7,49.4,16,703.3,0,3,Returning_Visitor
12,178.65,0,77,999.0133333,5.292014182,4,Returning_Visitor
4,72.2952381,103.8,27,1211.066667,0,3,Returning_Visitor
6,130,14.2,30,2472.24,0,3,Returning_Visitor
0,0,0,71,1057.2,0,2,Returning_Visitor
0,0,0,7,1721.666667,0,3,Returning_Visitor
0,0,0,17,601.0333333,18.87145759,3,Returning_Visitor
0,0,0,25,1017.966667,0,4,Returning_Visitor
0,0,0,39,1858.566667,0,3,New_Visitor
7,143.28,0,27,787.2433333,0,3,Returning_Visitor
2,49.4,7,4,53.2,0,1,Returning_Visitor
0,0,0,14,260.8666667,0,1,Returning_Visitor
1,29.53333333,0,22,814.7093939,14.92784091,1,Returning_Visitor
4,40.2,0,12,2339.207143,0,1,Returning_Visitor
0,0,0,28,2102.75,0,3,Returning_Visitor
1,24.2,0,18,1014.2,22.9772856,2,Returning_Visitor
4,98.6,0,10,63.6,0,4,Returning_Visitor
3,79.4,0,11,394,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
5,69.8,0,87,1764.180047,0,1,Returning_Visitor
0,0,0,20,676.6,0,1,Returning_Visitor
2,27.2,0,47,1299.833333,0,3,Returning_Visitor
1,16.2,8.1,17,1180.366667,0,3,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
1,71.6,0,28,559.8666667,0,1,Returning_Visitor
1,7,0,11,98.1,0,1,Returning_Visitor
4,96.4,53.4,9,338.34,0,3,New_Visitor
12,150.1333333,0,17,231,0,3,Returning_Visitor
2,70.6,0,23,2244.416667,0,3,Returning_Visitor
3,42.2,0,18,721.8,0,1,Returning_Visitor
9,449.8166667,0,17,200.95,0,1,Returning_Visitor
7,123.4333333,0,7,132.8833333,0,3,New_Visitor
3,67.4,0,4,51.3,0,1,New_Visitor
1,78.6,0,5,744.8,0,1,New_Visitor
6,52.7,0,88,1568.533333,0,1,Returning_Visitor
7,76.15,0,67,1553.696667,0.68291229,2,Returning_Visitor
1,146,0,7,221.4,0,4,Returning_Visitor
0,0,0,5,280.2,19.50605707,4,New_Visitor
0,0,0,8,32.2,0,1,Returning_Visitor
5,79.7,0,27,1051.55,9.128607511,1,Returning_Visitor
3,267.5,0,4,8,0,4,Returning_Visitor
3,285.2,0,23,619.48,8.342755887,2,Returning_Visitor
13,246.5333333,0,26,892,0,1,Returning_Visitor
2,29.86666667,99.6,13,534.4833333,0,2,New_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,55,872.5916667,0,1,New_Visitor
1,82.6,0,25,243.4666667,0,2,New_Visitor
1,0,0,1,74.6,0,1,Returning_Visitor
14,337.58,0,29,443.5,0,1,Returning_Visitor
5,69.9,0,62,1846.666667,0,1,Returning_Visitor
3,93.8,0,40,526.6853968,2.321264079,4,Returning_Visitor
2,76.6,0,16,368.4666667,0,4,Returning_Visitor
1,46.4,0,2,689.1,0,1,New_Visitor
0,0,0,13,167.5,0,1,Returning_Visitor
10,214.7833333,30.2,52,1968.942963,17.75267237,3,Returning_Visitor
3,420.1,14.2,32,591.72,0,1,Returning_Visitor
0,0,0,5,109.8,0,4,Returning_Visitor
0,0,0,11,1197.8,0,3,Returning_Visitor
0,0,0,10,204.6,0,1,Returning_Visitor
5,61.4,0,8,32.1,0,3,Returning_Visitor
1,12,0,29,919.8995238,7.36509031,4,Returning_Visitor
0,0,0,8,198.9,0,1,Returning_Visitor
1,20.2,0,6,1561.2,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
3,57.5,66.13333333,95,2772.278333,0,1,Returning_Visitor
0,0,0,10,1186.6,0,1,Returning_Visitor
3,58.4,0,12,197,0,2,Returning_Visitor
4,242.8,0,7,238.6,0,1,Returning_Visitor
1,56.4,7,72,2163.569524,4.286743658,1,Returning_Visitor
2,91.65,0,11,553.3433333,11.62063524,3,Returning_Visitor
6,231.9,0,8,188.3,12.15713406,1,Returning_Visitor
4,151.8,0,10,265.4,0,1,New_Visitor
0,0,0,43,367.8166667,0,1,Returning_Visitor
0,0,0,18,490.3,0,1,Returning_Visitor
5,109.4,93.6,10,427.0666667,0,2,Returning_Visitor
4,76.8,0,59,2050.292399,0,2,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,15,171.8,0,1,Returning_Visitor
0,0,0,5,42.2,0,3,Returning_Visitor
5,147.4,0,12,1226.1,5.034409251,2,Returning_Visitor
3,47.8,0,33,451.1890072,0,2,Returning_Visitor
0,0,0,20,600.3966667,0,2,Returning_Visitor
10,1427.025,99.8,26,1446.520523,10.59553121,1,Returning_Visitor
14,295.2,56.9,80,1242.063095,0,3,Returning_Visitor
8,196.55,0,27,422.5333333,0,1,Returning_Visitor
2,19.1,0,8,137.7,0,1,New_Visitor
6,32.06666667,0,41,1921.10307,5.290262526,3,Returning_Visitor
4,253.15,0,81,1839.13,0,3,Returning_Visitor
0,0,0,9,145.9,0,2,Returning_Visitor
1,4,0,8,244,15.45198077,1,Returning_Visitor
1,10,0,14,624.4333333,0,1,Returning_Visitor
9,275.74,64.4,16,273.7066667,16.37978199,1,Returning_Visitor
4,183.6,0,19,457.9,0,1,Returning_Visitor
1,12.6,0,6,140.7,15.89480154,3,Returning_Visitor
3,59.5,0,2,13.1,0,4,New_Visitor
3,10,0,2,8,0,1,New_Visitor
9,410.55,0,57,2791.060635,13.09195948,3,Returning_Visitor
4,131,0,30,548.96,6.929826318,2,Returning_Visitor
1,20.2,0,6,204.4,0,3,New_Visitor
11,155.6,0,12,248.6,0,1,New_Visitor
2,253.0666667,36.2,67,2568.675541,4.001173545,2,Returning_Visitor
3,83.6,0,6,314.4,0,4,New_Visitor
1,0,0,24,991.4222222,17.62211147,4,New_Visitor
4,102.2,0,10,226.4,0,1,Returning_Visitor
1,54.9,0,4,111.1333333,0,3,Returning_Visitor
1,150.2,31.7,7,93.9,0,3,New_Visitor
7,257.4,0,7,244.7333333,0,4,New_Visitor
2,10.77142857,0,70,2094.138889,0,3,Returning_Visitor
3,251.8142857,101.8,37,1722.814286,4.683075961,1,Returning_Visitor
2,119.8,22.2,15,643.5,0,1,Returning_Visitor
0,0,0,8,316.1333333,0,3,Returning_Visitor
1,9,0,11,269.96,0,3,Returning_Visitor
0,0,0,15,340.1,0,1,Returning_Visitor
0,0,0,15,956.3333333,20.13907622,3,Returning_Visitor
0,0,0,4,0,0,2,Returning_Visitor
0,0,0,39,706.2,0,1,Returning_Visitor
5,62.6,0,15,272.5,0,1,New_Visitor
0,0,0,48,1510.383333,16.61211742,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,64,1298.20326,0,3,Returning_Visitor
2,68.6,0,10,184.6,0,3,New_Visitor
10,78.9,0,15,718.8,0,4,New_Visitor
1,19.6,0,0,0,0,1,Returning_Visitor
3,90.6,0,21,608.3033333,0,3,Returning_Visitor
8,456.9,0,35,1113.783333,12.1225775,2,Returning_Visitor
13,205.7,0,10,157.1,0,2,Returning_Visitor
0,0,0,37,565.38,0,1,Returning_Visitor
5,39.7,0,14,253.6,0,4,Returning_Visitor
4,82,0,17,269,0,1,Returning_Visitor
0,0,0,60,2072.605556,0,1,Returning_Visitor
0,0,0,14,199.4904762,17.36252324,2,New_Visitor
6,360.9166667,114.2,17,806.65,0,3,New_Visitor
3,53.4,0,21,216.7,0,1,New_Visitor
2,58.6,0,42,906.2333333,0,4,New_Visitor
1,0,0,28,219.8,0,1,Returning_Visitor
6,168.85,0,22,383.2,0,1,Returning_Visitor
1,3.5,0,26,433.6366667,0,3,New_Visitor
0,0,0,3,43.4,0,3,Returning_Visitor
0,0,0,12,1653.6,0,4,Returning_Visitor
0,0,0,17,649.02,0,3,Returning_Visitor
0,0,0,39,1429.501111,0,1,Returning_Visitor
2,337.6,0,2,8,0,1,New_Visitor
3,61.26666667,0,7,216.3333333,0,1,Returning_Visitor
1,162.2,0,6,156.2,0,3,Returning_Visitor
2,43.4,0,5,278,0,1,New_Visitor
2,57.4,69.4,13,1316.533333,0,3,Returning_Visitor
0,0,0,27,925.2933333,0,1,Returning_Visitor
7,109.5,0,25,349.6969697,0,1,Returning_Visitor
0,0,0,3,40.4,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
5,113.6666667,0,25,733.1666667,0,1,Returning_Visitor
4,70.4,47.4,8,97.9,0,4,Returning_Visitor
0,0,0,4,39.2,0,1,New_Visitor
0,0,0,26,409.3,0,1,Returning_Visitor
5,52.46666667,34.8,6,106.3,0,3,New_Visitor
1,0,0,8,1340.3,0,3,Returning_Visitor
0,0,0,2,0,0,2,Returning_Visitor
3,59.5,0,3,47.2,0,1,New_Visitor
0,0,0,19,346.1333333,0,1,Returning_Visitor
3,76.5,0,55,2846.295305,0,1,Returning_Visitor
7,398,0,27,770.3133333,10.05190252,3,Returning_Visitor
0,0,0,27,1544.533333,0,3,Returning_Visitor
0,0,0,19,621.7266667,0,1,Returning_Visitor
4,54.6,22.13333333,44,1100.789082,0,1,Returning_Visitor
0,0,0,1,19.2,0,1,Returning_Visitor
1,43.4,0,30,775.8883333,0,4,New_Visitor
0,0,0,33,889.72,0,3,Returning_Visitor
2,287.2,0,16,473.2833333,0,1,New_Visitor
8,43.95,56.4,31,577.65,0,3,Returning_Visitor
0,0,0,43,778.6437229,0,1,Returning_Visitor
2,46.4,29.2,12,303.2464286,0,3,New_Visitor
1,5,0,5,95.1,0,4,Returning_Visitor
2,46.3,0,2,48.4,0,1,Returning_Visitor
0,0,0,18,345.12,0,3,Returning_Visitor
2,39.2,0,6,86.4,0,3,New_Visitor
0,0,0,23,373.5,0,1,Returning_Visitor
0,0,0,58,1076.073649,1.81635021,3,Returning_Visitor
4,193.4,0,3,364.7,0,4,Returning_Visitor
0,0,0,3,0,0,1,Returning_Visitor
11,225.22,106.8,68,1607.173333,0,1,Returning_Visitor
3,63.4,0,10,70.93333333,0,1,New_Visitor
1,7,0,26,2064.5,0,3,New_Visitor
0,0,0,47,1475.366667,0,4,Returning_Visitor
0,0,0,7,999.8,0,1,Returning_Visitor
2,141.6,0,10,728.18,14.28629744,1,Returning_Visitor
6,109.2,0,31,663.2777778,0,1,Returning_Visitor
8,114.08,0,37,747.48,0,3,Returning_Visitor
0,0,0,8,159.9,0,2,New_Visitor
2,35.8,0,27,785.05,0,4,Returning_Visitor
5,153.5666667,0,16,742.2095238,22.89972198,3,New_Visitor
0,0,0,22,987.6,0,1,Returning_Visitor
2,23.2,0,3,0,0,3,New_Visitor
0,0,0,22,347.6666667,0,1,Returning_Visitor
0,0,0,26,710,0,4,Returning_Visitor
0,0,0,3,19,0,3,Returning_Visitor
2,60.5,0,26,1145.17,0,2,New_Visitor
3,75.4,0,18,1051.42,0,2,New_Visitor
8,192.4333333,53.4,45,1372.875238,0,1,New_Visitor
2,40.2,26.1,10,186.7,0,3,New_Visitor
0,0,0,17,1338.8,0,3,Returning_Visitor
0,0,0,62,1875.103333,12.71367924,1,Returning_Visitor
3,79.93333333,0,17,348.85,0,1,Returning_Visitor
0,0,0,28,319.2771429,0,1,Returning_Visitor
6,202.4,0,22,2006.046667,8.052231522,4,Returning_Visitor
0,0,0,2,12,0,1,Returning_Visitor
0,0,0,74,1146.469048,0.408238132,1,Returning_Visitor
0,0,0,52,1218.1,0,3,Returning_Visitor
2,20.2,0,45,580.9357143,0,1,New_Visitor
4,93.6,0,8,69.4,0,1,Returning_Visitor
0,0,0,54,2593.1,0,1,Returning_Visitor
5,56.73333333,14.6,37,1123.993333,0,3,Returning_Visitor
8,111.93,0,13,860.77,0,1,Returning_Visitor
1,28.2,0,20,679.5666667,0,2,New_Visitor
4,338,0,9,724.76,0,2,Returning_Visitor
0,0,0,30,717.4666667,0,1,Returning_Visitor
0,0,0,22,337.1,0,1,Returning_Visitor
3,177.88,0,12,311.6133333,0,2,Returning_Visitor
6,102.4,44.4,33,688.3142857,0,3,Returning_Visitor
1,122,0,71,1096.876822,0,1,Returning_Visitor
15,382.3466667,21.6,32,1718.387778,0,1,Returning_Visitor
6,266.7,0,18,843.0166667,9.542515706,1,Returning_Visitor
4,504.3,0,3,7,0,3,Returning_Visitor
1,23.2,0,4,52.4,0,2,New_Visitor
1,82.6,0,28,1375.133333,4.818947334,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
5,170.8333333,0,79,1193.517172,0,1,Returning_Visitor
6,259.1833333,0,54,784.7342857,0,3,Returning_Visitor
7,301.0777778,0,27,1538.056725,11.15668928,3,Returning_Visitor
1,106.3,0,32,2331.15,0,4,Returning_Visitor
5,116.2,0,38,1057.033333,0,1,Returning_Visitor
2,39.4,0,62,2021.747727,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
5,81.2,0,23,269.9018182,0,3,New_Visitor
0,0,0,22,562.1666667,0,3,Returning_Visitor
0,0,0,20,581.5,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
2,73.6,0,38,813.6016667,0,3,Returning_Visitor
5,335.8,0,20,910.41,0,4,New_Visitor
7,302.9,0,42,651.665,0,1,Returning_Visitor
2,20.2,0,27,2129.8,6.476760366,3,Returning_Visitor
0,0,0,60,1063.666667,0,2,Returning_Visitor
3,47.4,0,21,961.52,0,4,Returning_Visitor
9,185.8,0,32,631.2766667,0,1,Returning_Visitor
5,145.8833333,0,9,112.0833333,2.001640344,4,Returning_Visitor
1,108.8,0,15,387.4,0,1,New_Visitor
0,0,0,11,631.4,0,1,Returning_Visitor
0,0,0,4,0,0,3,Returning_Visitor
9,433.8,6,28,728.7,0,1,Returning_Visitor
1,29.2,0,7,75.6,0,4,New_Visitor
2,11,0,38,938.9333333,0,2,Returning_Visitor
0,0,0,6,67,0,1,Returning_Visitor
7,204.1,0,5,128.7,0,1,New_Visitor
4,32.33333333,0,18,374.6,0,3,New_Visitor
8,400.65,0,27,952.2833333,0,1,New_Visitor
3,118.55,0,34,1948.088333,0,1,Returning_Visitor
2,152,0,13,241.5833333,0,1,New_Visitor
0,0,0,48,476.3600939,0,1,Returning_Visitor
3,84,0,59,1720.422222,0,1,Returning_Visitor
2,14.2,0,53,2016.566667,8.154361332,3,Returning_Visitor
